study_id;median_N;se_N;N;total_SNP;mean_beta;result_lin_reg;delta_prop;over_threshold;beta_PZ;se_beta_PZ;intercept_PZ;se_intercept_PZ
NEALE2_20002_1294;0.9999989266677236;0.09294276716591204;361141.0;13557095;0.00017017617618010077;Row(beta=0.999978244304657, beta_stderr=1.2762066958771356e-09, intercept=-1.8632347575930908e-07, intercept_stderr=7.956775238682212e-10);0.004646634384256374;60989;0.999978244304657;1.2762066958771356e-09;-1.8632347575930908e-07;7.956775238682212e-10
NEALE2_20002_1295;0.9999999999999999;0.08817022683729525;361141.0;11757683;0.0003262867755152091;Row(beta=0.9999781847000122, beta_stderr=1.4577465901055575e-09, intercept=-1.721783604580196e-07, intercept_stderr=9.016710711406972e-10);0.005243793856844541;60561;0.9999781847000122;1.4577465901055575e-09;-1.721783604580196e-07;9.016710711406972e-10
NEALE2_20002_1308;0.9999981730587533;0.08316825792587586;361141.0;9829223;-0.00014834594320827058;Row(beta=0.9999781250953674, beta_stderr=1.7092703918919483e-09, intercept=-1.4577189233477839e-07, intercept_stderr=1.050958431392246e-09);0.006170744780459721;59808;0.9999781250953674;1.7092703918919483e-09;-1.4577189233477839e-07;1.050958431392246e-09
NEALE2_20002_1309;1.0000023139832592;0.09293943033016328;361141.0;13554311;-2.7246345594360478e-05;Row(beta=0.9999791979789734, beta_stderr=1.8760224484992705e-09, intercept=-5.809092726849485e-07, intercept_stderr=1.2093889223407928e-09);0.004647266038436012;60989;0.9999791979789734;1.8760224484992705e-09;-5.809092726849485e-07;1.2093889223407928e-09
NEALE2_20002_1311;0.9999929358278162;0.0911927600334064;361141.0;12802529;0.00019534484196069614;Row(beta=0.9999783039093018, beta_stderr=1.3425781597575792e-09, intercept=-2.005968013918391e-07, intercept_stderr=8.388834626948949e-10);0.004868572935615453;60845;0.9999783039093018;1.3425781597575792e-09;-2.005968013918391e-07;8.388834626948949e-10
NEALE2_20002_1312;0.9999913322477789;0.09294129448777586;361141.0;13555634;-3.4137130418595725e-05;Row(beta=0.9999788999557495, beta_stderr=1.807924143726325e-09, intercept=-4.662678350086935e-07, intercept_stderr=1.1479248662737973e-09);0.004646961520028588;60989;0.9999788999557495;1.807924143726325e-09;-4.662678350086935e-07;1.1479248662737973e-09
NEALE2_20002_1313;1.0;0.08551633511703426;361141.0;10858292;0.00014053192338538392;Row(beta=1.0002638101577759, beta_stderr=7.072250696182891e-08, intercept=-0.00012744100240524858, intercept_stderr=7.355248499152367e-08);0.005632549719354006;60257;1.0002638101577759;7.072250696182891e-08;-0.00012744100240524858;7.355248499152367e-08
NEALE2_20002_1327;1.0;0.08170471641061314;361141.0;8863989;-0.0003081279554827387;Row(beta=0.9999781847000122, beta_stderr=1.7485904946212827e-09, intercept=-1.5604091174736823e-07, intercept_stderr=1.075735833744318e-09);0.006758537670953418;59053;0.9999781847000122;1.7485904946212827e-09;-1.5604091174736823e-07;1.075735833744318e-09
NEALE2_20002_1330;0.9999981338801833;0.08884406281702589;361141.0;11987557;0.0004170003396951631;Row(beta=0.999978244304657, beta_stderr=1.4280744364825182e-09, intercept=-1.8845800298095128e-07, intercept_stderr=8.856566036108404e-10);0.00515487977459357;60631;0.999978244304657;1.4280744364825182e-09;-1.8845800298095128e-07;8.856566036108404e-10
NEALE2_20002_1373;1.0000000382203957;0.08070178052977024;361141.0;7687582;0.00023983338574896744;Row(beta=0.9999783039093018, beta_stderr=1.900805068899558e-09, intercept=-1.986821303034958e-07, intercept_stderr=1.1702055990880922e-09);0.007596392390272499;57535;0.9999783039093018;1.900805068899558e-09;-1.986821303034958e-07;1.1702055990880922e-09
NEALE2_20002_1374;0.9999960067608098;0.09021972963255454;361141.0;12474477;4.2689252866166825e-05;Row(beta=0.9999781847000122, beta_stderr=1.3489804828736851e-09, intercept=-1.630791928164399e-07, intercept_stderr=8.338736923185763e-10);0.004976775647809163;60743;0.9999781847000122;1.3489804828736851e-09;-1.630791928164399e-07;8.338736923185763e-10
NEALE2_20002_1381;1.0;0.08221874152021573;361141.0;9322306;-0.0006253268200161331;Row(beta=0.9999867677688599, beta_stderr=6.84760603775203e-09, intercept=-3.7346494536905084e-06, intercept_stderr=4.515269047544734e-09);0.006471995089182645;59485;0.9999867677688599;6.84760603775203e-09;-3.7346494536905084e-06;4.515269047544734e-09
NEALE2_20002_1382;0.9999985412114185;0.08180476331310209;361141.0;8985584;-0.0008823399700936333;Row(beta=0.9999815821647644, beta_stderr=4.115180640695826e-09, intercept=-1.5672574136260664e-06, intercept_stderr=2.646067365219551e-09);0.006679970913846438;59170;0.9999815821647644;4.115180640695826e-09;-1.5672574136260664e-06;2.646067365219551e-09
NEALE2_20002_1385;0.9999962258176102;0.08781869497636435;361141.0;11631716;-9.148622786210195e-05;Row(beta=0.9999781847000122, beta_stderr=1.4700208827989059e-09, intercept=-1.6799323532268318e-07, intercept_stderr=9.066930539702867e-10);0.005293535537830156;60516;0.9999781847000122;1.4700208827989059e-09;-1.6799323532268318e-07;9.066930539702867e-10
NEALE2_20002_1386;0.9999972420776841;0.0913486268973157;361141.0;12857322;4.1622242859381994e-05;Row(beta=0.9999781847000122, beta_stderr=1.309434560781142e-09, intercept=-1.572633294699699e-07, intercept_stderr=8.096125991841063e-10);0.004851322481779741;60861;0.9999781847000122;1.309434560781142e-09;-1.572633294699699e-07;8.096125991841063e-10
NEALE2_20002_1387;1.0;0.09301559160549111;361141.0;13591584;-6.690786083003028e-05;Row(beta=0.9999865889549255, beta_stderr=5.593780105783708e-09, intercept=-3.892575477948412e-06, intercept_stderr=3.941942772200946e-09);0.004640455965314132;60990;0.9999865889549255;5.593780105783708e-09;-3.892575477948412e-06;3.941942772200946e-09
NEALE2_20002_1394;0.9999987202240409;0.08111393796226084;361141.0;8325109;0.00013350772930219336;Row(beta=0.999978244304657, beta_stderr=1.843289965108852e-09, intercept=-1.8550035463249515e-07, intercept_stderr=1.135591287670934e-09);0.00712726622079253;58475;0.999978244304657;1.843289965108852e-09;-1.8550035463249515e-07;1.135591287670934e-09
NEALE2_20002_1400;0.9999976714652025;0.08204998076218063;361141.0;9183043;8.797632121270525e-05;Row(beta=0.9999781847000122, beta_stderr=1.7229135895746595e-09, intercept=-1.6771265620718623e-07, intercept_stderr=1.0648147918956852e-09);0.006558233176150317;59374;0.9999781847000122;1.7229135895746595e-09;-1.6771265620718623e-07;1.0648147918956852e-09
NEALE2_20002_1406;0.9999943002861604;0.09028043241472117;361141.0;12495464;0.00033591817650475823;Row(beta=0.9999781847000122, beta_stderr=1.3439127588554811e-09, intercept=-1.6055986407081946e-07, intercept_stderr=8.329554268549089e-10);0.00496966784703436;60750;0.9999781847000122;1.3439127588554811e-09;-1.6055986407081946e-07;8.329554268549089e-10
NEALE2_20002_1412;1.0000024664847469;0.09033440258574535;361141.0;12513860;-8.822006265084135e-05;Row(beta=0.9999783039093018, beta_stderr=1.4172608642226692e-09, intercept=-2.087994772637103e-07, intercept_stderr=8.797869099907984e-10);0.004963696854952852;60759;0.9999783039093018;1.4172608642226692e-09;-2.087994772637103e-07;8.797869099907984e-10
NEALE2_20002_1414;0.9999960229045806;0.08175590358603894;361141.0;8920210;0.00033844700906964593;Row(beta=0.9999781847000122, beta_stderr=1.7473714697402443e-09, intercept=-1.4992414776315854e-07, intercept_stderr=1.0733151034614252e-09);0.006721368337853898;59102;0.9999781847000122;1.7473714697402443e-09;-1.4992414776315854e-07;1.0733151034614252e-09
NEALE2_20002_1425;0.9999976545734247;0.08133734258150103;361141.0;8523838;-0.0003395145673667154;Row(beta=0.9999781250953674, beta_stderr=1.7806827123934e-09, intercept=-1.4618606769545295e-07, intercept_stderr=1.0965616192848415e-09);0.006988623533631181;58711;0.9999781250953674;1.7806827123934e-09;-1.4618606769545295e-07;1.0965616192848415e-09
NEALE2_20002_1428;0.9999989575528734;0.08094287665830366;361141.0;7941094;-0.00046226679803456624;Row(beta=0.9999783039093018, beta_stderr=1.9782320226369166e-09, intercept=-2.1347121048620465e-07, intercept_stderr=1.2139903526886542e-09);0.00740839764948529;57967;0.9999783039093018;1.9782320226369166e-09;-2.1347121048620465e-07;1.2139903526886542e-09
NEALE2_20002_1430;0.9999983253059925;0.08068366426488233;361141.0;7422445;-0.0005447819566875247;Row(beta=0.9999781250953674, beta_stderr=1.7938610596957005e-09, intercept=-1.353606506881988e-07, intercept_stderr=1.1033465252552332e-09);0.007800119993430038;57035;0.9999781250953674;1.7938610596957005e-09;-1.353606506881988e-07;1.1033465252552332e-09
NEALE2_20002_1434;0.9999984056475276;0.08744001383091717;361141.0;11506915;-0.00027846277983111856;Row(beta=0.999978244304657, beta_stderr=1.5087620042208982e-09, intercept=-1.93751347410398e-07, intercept_stderr=9.33892074783671e-10);0.005345176703153126;60482;0.999978244304657;1.5087620042208982e-09;-1.93751347410398e-07;9.33892074783671e-10
NEALE2_20002_1435;0.9999973500925767;0.08070566880425924;361141.0;7369161;-0.0006405655647995687;Row(beta=0.9999780654907227, beta_stderr=1.7871150115311707e-09, intercept=-1.1749632022883816e-07, intercept_stderr=1.0873743017114634e-09);0.007840516202902388;56918;0.9999780654907227;1.7871150115311707e-09;-1.1749632022883816e-07;1.0873743017114634e-09
NEALE2_20002_1438;1.0000001763805062;0.08069794472266432;361141.0;7732915;0.00026184054450939135;Row(beta=0.999985933303833, beta_stderr=9.278152468539247e-09, intercept=-3.446758228164981e-06, intercept_stderr=5.896362065271887e-09);0.00756353302110544;57625;0.999985933303833;9.278152468539247e-09;-3.446758228164981e-06;5.896362065271887e-09
NEALE2_20002_1439;0.9999975840825225;0.08151893724883229;361141.0;8702420;0.0003826635931212966;Row(beta=0.9999783635139465, beta_stderr=1.8270804869047197e-09, intercept=-2.246917745196697e-07, intercept_stderr=1.142249295149611e-09);0.006868747443951124;58918;0.9999783635139465;1.8270804869047197e-09;-2.246917745196697e-07;1.142249295149611e-09
NEALE2_20002_1442;0.999995219910322;0.08536681972053407;361141.0;10803877;9.374869401889546e-05;Row(beta=0.9999786019325256, beta_stderr=1.72736214221203e-09, intercept=-3.204048653060454e-07, intercept_stderr=1.0819900531089388e-09);0.005658637761795013;60239;0.9999786019325256;1.72736214221203e-09;-3.204048653060454e-07;1.0819900531089388e-09
NEALE2_20002_1446;1.0000013823913863;0.08340922989188142;361141.0;9935979;0.0004112765027927969;Row(beta=0.9999781847000122, beta_stderr=1.7247533401487658e-09, intercept=-1.531842315216636e-07, intercept_stderr=1.0618745882595704e-09);0.006110498080052046;59867;0.9999781847000122;1.7247533401487658e-09;-1.531842315216636e-07;1.0618745882595704e-09
NEALE2_20002_1451;1.0000002461792985;0.08172155329696904;361141.0;8874595;0.00020073523455339134;Row(beta=0.9999904036521912, beta_stderr=1.7455395351362313e-08, intercept=-5.416727162810275e-06, intercept_stderr=1.1075309558350455e-08);0.006752039860891998;59067;0.9999904036521912;1.7455395351362313e-08;-5.416727162810275e-06;1.1075309558350455e-08
NEALE2_20002_1452;1.000000782976636;0.09295636204357825;361141.0;13567626;-0.0002545876248766645;Row(beta=0.999989926815033, beta_stderr=1.4170858264606068e-08, intercept=-5.315194357535802e-06, intercept_stderr=9.327153271954103e-09);0.004644597302980813;60990;0.999989926815033;1.4170858264606068e-08;-5.315194357535802e-06;9.327153271954103e-09
NEALE2_20002_1454;0.9999980994594255;0.0832525562879664;361141.0;9872513;-0.0001941790607891302;Row(beta=0.999978244304657, beta_stderr=1.7396993845508746e-09, intercept=-1.8515063970880874e-07, intercept_stderr=1.0744738432322265e-09);0.006146544274050656;59836;0.999978244304657;1.7396993845508746e-09;-1.8515063970880874e-07;1.0744738432322265e-09
NEALE2_20002_1456;0.9999993655824986;0.08772871358267179;361141.0;11588838;-0.000623130884215314;Row(beta=1.0003997087478638, beta_stderr=5.192966057165904e-08, intercept=-0.00019663426792249084, intercept_stderr=1.2700189699899056e-07);0.005300726800323023;60388;1.0003997087478638;5.192966057165904e-08;-0.00019663426792249084;1.2700189699899056e-07
NEALE2_20002_1457;0.999994000107705;0.08741069317440534;361141.0;11496720;0.00037062325355523366;Row(beta=0.9999783635139465, beta_stderr=1.5142149756286472e-09, intercept=-2.2803634180945664e-07, intercept_stderr=9.501345266116346e-10);0.005349254286868698;60477;0.9999783635139465;1.5142149756286472e-09;-2.2803634180945664e-07;9.501345266116346e-10
NEALE2_20002_1462;0.9999988614269096;0.0858126623410862;361141.0;10952590;-0.00019892495661901158;Row(beta=0.9999791979789734, beta_stderr=2.7440114624965872e-09, intercept=-5.772051281383028e-07, intercept_stderr=1.7377084216008143e-09);0.005588344476932125;60291;0.9999791979789734;2.7440114624965872e-09;-5.772051281383028e-07;1.7377084216008143e-09
NEALE2_20002_1467;0.9999929336233258;0.08951184252566506;361141.0;12225219;-0.00017654067987700925;Row(beta=0.9999781847000122, beta_stderr=1.3934895459755126e-09, intercept=-1.6685038417563192e-07, intercept_stderr=8.604862933303536e-10);0.005066050060311114;60689;0.9999781847000122;1.3934895459755126e-09;-1.6685038417563192e-07;8.604862933303536e-10
NEALE2_20002_1471;0.9999967333704836;0.09066055728353772;361141.0;12608785;-0.00019476154609988986;Row(beta=1.0001081228256226, beta_stderr=5.983176265544898e-08, intercept=-5.749248157371767e-05, intercept_stderr=4.1804366190945075e-08);0.004931640882496472;60786;1.0001081228256226;5.983176265544898e-08;-5.749248157371767e-05;4.1804366190945075e-08
NEALE2_20002_1472;1.0000012160538911;0.08068787987746562;361141.0;7631928;-0.0005393869980929449;Row(beta=0.9999781250953674, beta_stderr=1.8245744914935358e-09, intercept=-1.432653249366922e-07, intercept_stderr=1.131077342897413e-09);0.007638867000033382;57437;0.9999781250953674;1.8245744914935358e-09;-1.432653249366922e-07;1.131077342897413e-09
NEALE2_20002_1473;0.9999896623927552;0.09316280438957807;361141.0;13614438;0.00011955587669992293;Row(beta=1.0001194477081299, beta_stderr=5.5164804280138924e-08, intercept=-6.90805827616714e-05, intercept_stderr=4.9185540973439856e-08);0.004636519621947779;60991;1.0001194477081299;5.5164804280138924e-08;-6.90805827616714e-05;4.9185540973439856e-08
NEALE2_20002_1474;0.9999943672076427;0.09295283719932582;361141.0;13564492;0.00021310310763787457;Row(beta=0.9999784827232361, beta_stderr=1.3465000225920676e-09, intercept=-2.7770877863986243e-07, intercept_stderr=8.678788798732739e-10);0.004645101991325954;60989;0.9999784827232361;1.3465000225920676e-09;-2.7770877863986243e-07;8.678788798732739e-10
NEALE2_20002_1476;0.999992606608947;0.0915507557439344;361141.0;12934040;0.0002742353586791013;Row(beta=0.999978244304657, beta_stderr=1.3203917959003775e-09, intercept=-1.872512029876816e-07, intercept_stderr=8.200988776962959e-10);0.004827172415903891;60879;0.999978244304657;1.3203917959003775e-09;-1.872512029876816e-07;8.200988776962959e-10
NEALE2_20002_1477;0.9999995817777448;0.08398924576385151;361141.0;10216764;0.00016300981077065603;Row(beta=1.0000518560409546, beta_stderr=3.185561325835806e-08, intercept=-3.2433414162369445e-05, intercept_stderr=2.3969526807832153e-08);0.005958119640471853;60020;1.0000518560409546;3.185561325835806e-08;-3.2433414162369445e-05;2.3969526807832153e-08
NEALE2_20002_1479;0.9999975512027218;0.08561688699870747;361141.0;10896687;1.7172724397004242e-05;Row(beta=0.9999781847000122, beta_stderr=1.5598599079069686e-09, intercept=-1.6512299794158025e-07, intercept_stderr=9.658406296964017e-10);0.005614908179260108;60276;0.9999781847000122;1.5598599079069686e-09;-1.6512299794158025e-07;9.658406296964017e-10
NEALE2_20002_1482;0.9999980473334945;0.08793184096733679;361141.0;11671951;6.455424849233324e-05;Row(beta=0.999978244304657, beta_stderr=1.4747071341858486e-09, intercept=-1.9601338863139972e-07, intercept_stderr=9.188294569639766e-10);0.005277534161943949;60531;0.999978244304657;1.4747071341858486e-09;-1.9601338863139972e-07;9.188294569639766e-10
NEALE2_20002_1485;0.9999988304804416;0.0831746503729694;361141.0;9832064;-8.16899454434375e-05;Row(beta=0.999978244304657, beta_stderr=1.7254356832197004e-09, intercept=-1.768651713973668e-07, intercept_stderr=1.0645606618453485e-09);0.006168957522713013;59808;0.999978244304657;1.7254356832197004e-09;-1.768651713973668e-07;1.0645606618453485e-09
NEALE2_20002_1487;1.000000427616383;0.08102056773818554;361141.0;8020665;0.0006242226760054881;Row(beta=0.9999781250953674, beta_stderr=1.8545623925447785e-09, intercept=-1.3324067538178497e-07, intercept_stderr=1.1354204243474442e-09);0.00734845395366587;58076;0.9999781250953674;1.8545623925447785e-09;-1.3324067538178497e-07;1.1354204243474442e-09
NEALE2_20002_1491;0.999997029018786;0.08065097669469264;361141.0;7091875;0.0005447153728904227;Row(beta=0.9999781250953674, beta_stderr=1.707042507348433e-09, intercept=-1.3619221306271356e-07, intercept_stderr=1.0438331310425042e-09);0.008063099630943487;56326;0.9999781250953674;1.707042507348433e-09;-1.3619221306271356e-07;1.0438331310425042e-09
NEALE2_20002_1494;1.0000014858539723;0.08667651977531936;361141.0;11247096;1.2994002671596182e-07;Row(beta=0.9999783039093018, beta_stderr=1.5713100820491377e-09, intercept=-2.172822490820181e-07, intercept_stderr=9.835894321241767e-10);0.005455680388222871;60394;0.9999783039093018;1.5713100820491377e-09;-2.172822490820181e-07;9.835894321241767e-10
NEALE2_20002_1495;0.9999999526254266;0.08094295578231869;361141.0;7941094;0.001024810613634943;Row(beta=0.9999783039093018, beta_stderr=1.909095992402854e-09, intercept=-1.9737595380320272e-07, intercept_stderr=1.1738561234153622e-09);0.00740839764948529;57967;0.9999783039093018;1.909095992402854e-09;-1.9737595380320272e-07;1.1738561234153622e-09
